time, translated_id, translated_type, reported_id, reported_type
1399360147,10,1,May 6, 2014 3:09:07 AM
1399360148,10,1,May 6, 2014 3:09:09 AM
1399360149,10,0,May 6, 2014 3:09:09 AM
1399360515,10,0,May 6, 2014 3:15:16 AM
1399360516,10,1,May 6, 2014 3:15:16 AM
1399360517,10,1,May 6, 2014 3:15:18 AM
1399360518,10,0,May 6, 2014 3:15:18 AM
1399360539,10,0,May 6, 2014 3:15:40 AM
1399360540,10,1,May 6, 2014 3:15:40 AM
1399360541,10,1,May 6, 2014 3:15:42 AM
1399360542,10,0,May 6, 2014 3:15:42 AM
1399360578,10,0,May 6, 2014 3:16:19 AM
1399360579,10,1,May 6, 2014 3:16:19 AM
1399366467,10,1,May 6, 2014 4:54:28 PM
1399366468,10,0,May 6, 2014 4:54:28 PM
1399366727,10,0,May 6, 2014 4:58:48 PM
1399366728,10,1,May 6, 2014 4:58:48 PM
1399366728,10,1,May 6, 2014 4:58:49 PM
1399366729,10,0,May 6, 2014 4:58:49 PM
1399366740,10,0,May 6, 2014 4:59:01 PM
1399366741,10,1,May 6, 2014 4:59:01 PM
1399366741,10,1,May 6, 2014 4:59:02 PM
1399366742,10,0,May 6, 2014 4:59:02 PM
1399366845,10,0,May 6, 2014 5:00:46 PM
1399366846,10,1,May 6, 2014 5:00:46 PM
1399366846,10,1,May 6, 2014 5:00:47 PM
1399366847,10,0,May 6, 2014 5:00:47 PM
1399367017,10,0,May 6, 2014 5:03:38 PM
1399367018,10,1,May 6, 2014 5:03:38 PM
1399368479,10,1,May 6, 2014 5:28:00 PM
1399368480,10,0,May 6, 2014 5:28:00 PM
1399368487,10,0,May 6, 2014 5:28:08 PM
1399368488,10,1,May 6, 2014 5:28:08 PM
1399370794,10,1,May 6, 2014 6:06:35 PM
1399370795,10,0,May 6, 2014 6:06:35 PM
1399370811,10,0,May 6, 2014 6:06:52 PM
1399370812,10,1,May 6, 2014 6:06:52 PM
1399370815,10,1,May 6, 2014 6:06:56 PM
1399370816,10,0,May 6, 2014 6:06:56 PM
1399373617,10,0,May 6, 2014 6:53:38 PM
1399373618,10,1,May 6, 2014 6:53:38 PM
1399373631,10,1,May 6, 2014 6:53:52 AM
1399373632,10,0,May 6, 2014 6:53:52 AM
1399373890,10,0,May 6, 2014 6:58:11 AM
1399373891,10,1,May 6, 2014 6:58:11 AM
1399373892,10,1,May 6, 2014 6:58:13 AM
1399373893,10,0,May 6, 2014 6:58:13 AM
1399373995,10,0,May 6, 2014 6:59:56 AM
1399373996,10,1,May 6, 2014 6:59:56 AM
1399373997,10,1,May 6, 2014 6:59:58 AM
1399373998,10,0,May 6, 2014 6:59:58 AM
1399374033,10,0,May 6, 2014 7:00:34 AM
1399374034,10,1,May 6, 2014 7:00:34 AM
1399374823,10,1,May 6, 2014 7:13:44 AM
1399374824,10,0,May 6, 2014 7:13:44 AM
1399378642,10,0,May 6, 2014 8:17:23 AM
1399378643,10,1,May 6, 2014 8:17:23 AM
1399378645,10,1,May 6, 2014 8:17:26 AM
1399378646,10,0,May 6, 2014 8:17:26 AM
1399378662,10,0,May 6, 2014 8:17:43 AM
1399378663,10,1,May 6, 2014 8:17:43 AM
1399378664,10,1,May 6, 2014 8:17:45 AM
1399378665,10,0,May 6, 2014 8:17:45 AM
1399378759,10,0,May 6, 2014 8:19:20 AM
1399378760,10,1,May 6, 2014 8:19:20 AM
1399378760,10,1,May 6, 2014 8:19:21 AM
1399378761,10,0,May 6, 2014 8:19:21 AM
1399383006,10,0,May 6, 2014 9:30:07 AM
1399383007,10,1,May 6, 2014 9:30:07 AM
1399383063,10,1,May 6, 2014 9:31:04 AM
1399383064,10,0,May 6, 2014 9:31:04 AM
1399383088,10,0,May 6, 2014 9:31:29 AM
1399383089,10,1,May 6, 2014 9:31:29 AM
1399385750,10,1,May 6, 2014 10:15:51 AM
1399385751,10,0,May 6, 2014 10:15:51 AM
1399386768,10,0,May 6, 2014 10:32:49 AM
1399386769,10,1,May 6, 2014 10:32:49 AM
1399386815,10,1,May 6, 2014 10:33:36 AM
1399386816,10,0,May 6, 2014 10:33:36 AM
1399386821,10,0,May 6, 2014 10:33:42 AM
1399386822,10,1,May 6, 2014 10:33:42 AM
1399393781,10,1,May 6, 2014 12:29:42 AM
1399393782,10,0,May 6, 2014 12:29:42 AM
1399393838,10,0,May 6, 2014 12:30:39 AM
1399393839,10,1,May 6, 2014 12:30:39 AM
1399394029,10,1,May 6, 2014 12:33:50 AM
1399394030,10,0,May 6, 2014 12:33:50 AM
1399445353,10,0,May 7, 2014 2:49:14 PM
1399445354,10,1,May 7, 2014 2:49:14 PM
1399445354,10,1,May 7, 2014 2:49:15 PM
1399445355,10,0,May 7, 2014 2:49:15 PM
1399445372,10,0,May 7, 2014 2:49:33 PM
1399445373,10,1,May 7, 2014 2:49:33 PM
1399445374,10,1,May 7, 2014 2:49:35 PM
1399445375,10,0,May 7, 2014 2:49:35 PM
1399446700,10,0,May 7, 2014 3:11:41 PM
1399446701,10,1,May 7, 2014 3:11:41 PM
1399446701,10,1,May 7, 2014 3:11:42 PM
1399446702,10,0,May 7, 2014 3:11:42 PM
1399447365,10,0,May 7, 2014 3:22:46 PM
1399447366,10,1,May 7, 2014 3:22:46 PM
1399450501,10,1,May 7, 2014 4:15:02 PM
1399450502,10,0,May 7, 2014 4:15:02 PM
1399450546,10,0,May 7, 2014 4:15:47 PM
1399450547,10,1,May 7, 2014 4:15:47 PM
1399450749,10,1,May 7, 2014 4:19:10 AM
1399450750,10,0,May 7, 2014 4:19:10 AM
1399450795,10,0,May 7, 2014 4:19:56 AM
1399450796,10,1,May 7, 2014 4:19:56 AM
1399450808,10,1,May 7, 2014 4:20:09 AM
1399450809,10,0,May 7, 2014 4:20:09 AM
1399450848,10,0,May 7, 2014 4:20:49 AM
1399450849,10,1,May 7, 2014 4:20:49 AM
1399450858,10,1,May 7, 2014 4:20:59 AM
1399450859,10,0,May 7, 2014 4:20:59 AM
1399450981,10,0,May 7, 2014 4:23:02 AM
1399450982,10,1,May 7, 2014 4:23:02 AM
1399451001,10,1,May 7, 2014 4:23:22 AM
1399451002,10,0,May 7, 2014 4:23:22 AM
1399451134,10,0,May 7, 2014 4:25:35 AM
1399451135,10,1,May 7, 2014 4:25:35 AM
1399451141,10,1,May 7, 2014 4:25:42 AM
1399451142,10,0,May 7, 2014 4:25:42 AM
1399451280,10,0,May 7, 2014 4:28:01 AM
1399451281,10,1,May 7, 2014 4:28:01 AM
1399451306,10,1,May 7, 2014 4:28:27 AM
1399451307,10,0,May 7, 2014 4:28:27 AM
1399451308,10,0,May 7, 2014 4:28:29 AM
1399451309,10,1,May 7, 2014 4:28:29 AM
1399451318,10,1,May 7, 2014 4:28:39 AM
1399451319,10,0,May 7, 2014 4:28:39 AM
1399451330,10,0,May 7, 2014 4:28:51 AM
1399451331,10,1,May 7, 2014 4:28:51 AM
1399451336,10,1,May 7, 2014 4:28:57 AM
1399451337,10,0,May 7, 2014 4:28:57 AM
1399451340,10,0,May 7, 2014 4:29:01 AM
1399451341,10,1,May 7, 2014 4:29:01 AM
1399451352,10,1,May 7, 2014 4:29:13 AM
1399451353,10,0,May 7, 2014 4:29:13 AM
1399451373,10,0,May 7, 2014 4:29:34 AM
1399451374,10,1,May 7, 2014 4:29:34 AM
1399451970,10,1,May 7, 2014 4:39:31 PM
1399451971,10,0,May 7, 2014 4:39:31 PM
1399452518,10,0,May 7, 2014 4:48:39 AM
1399452519,10,1,May 7, 2014 4:48:39 AM
1399452520,10,1,May 7, 2014 4:48:41 AM
1399452521,10,0,May 7, 2014 4:48:41 AM
1399452529,10,0,May 7, 2014 4:48:50 AM
1399452530,10,1,May 7, 2014 4:48:50 AM
1399452531,10,1,May 7, 2014 4:48:52 AM
1399452532,10,0,May 7, 2014 4:48:52 AM
1399452548,10,0,May 7, 2014 4:49:09 AM
1399452549,10,1,May 7, 2014 4:49:09 AM
1399452551,10,1,May 7, 2014 4:49:12 AM
1399452552,10,0,May 7, 2014 4:49:12 AM
1399453846,10,0,May 7, 2014 5:10:47 AM
1399453847,10,1,May 7, 2014 5:10:47 AM
1399453848,10,1,May 7, 2014 5:10:49 AM
1399453849,10,0,May 7, 2014 5:10:49 AM
1399453877,10,0,May 7, 2014 5:11:18 AM
1399453878,10,1,May 7, 2014 5:11:18 AM
1399453879,10,1,May 7, 2014 5:11:20 AM
1399453880,10,0,May 7, 2014 5:11:20 AM
1399453922,10,0,May 7, 2014 5:12:03 AM
1399453923,10,1,May 7, 2014 5:12:03 AM
1399453924,10,1,May 7, 2014 5:12:05 AM
1399453925,10,0,May 7, 2014 5:12:05 AM
1399453953,10,0,May 7, 2014 5:12:34 AM
1399453954,10,1,May 7, 2014 5:12:34 AM
1399453955,10,1,May 7, 2014 5:12:36 AM
1399453956,10,0,May 7, 2014 5:12:36 AM
1399454018,10,0,May 7, 2014 5:13:39 AM
1399454019,10,1,May 7, 2014 5:13:39 AM
1399454431,10,1,May 7, 2014 5:20:32 AM
1399454432,10,0,May 7, 2014 5:20:32 AM
1399454510,10,0,May 7, 2014 5:21:51 AM
1399454511,10,1,May 7, 2014 5:21:51 AM
1399454599,10,1,May 7, 2014 5:23:20 PM
1399454600,10,0,May 7, 2014 5:23:20 PM
1399454631,10,0,May 7, 2014 5:23:52 PM
1399454632,10,1,May 7, 2014 5:23:52 PM
1399456450,10,1,May 7, 2014 5:54:11 PM
1399456451,10,0,May 7, 2014 5:54:11 PM
1399456457,10,0,May 7, 2014 5:54:18 PM
1399456458,10,1,May 7, 2014 5:54:18 PM
1399457660,10,1,May 7, 2014 6:14:21 AM
1399457661,10,0,May 7, 2014 6:14:21 AM
1399457692,10,0,May 7, 2014 6:14:53 AM
1399457693,10,1,May 7, 2014 6:14:53 AM
1399460074,10,1,May 7, 2014 6:54:35 AM
1399460075,10,0,May 7, 2014 6:54:35 AM
1399461739,10,0,May 7, 2014 7:22:20 AM
1399461740,10,1,May 7, 2014 7:22:20 AM
1399461746,10,1,May 7, 2014 7:22:27 AM
1399461747,10,0,May 7, 2014 7:22:27 AM
1399461769,10,0,May 7, 2014 7:22:50 AM
1399461770,10,1,May 7, 2014 7:22:50 AM
1399461777,10,1,May 7, 2014 7:22:58 AM
1399461778,10,0,May 7, 2014 7:22:58 AM
1399461778,10,0,May 7, 2014 7:22:59 AM
1399461779,10,1,May 7, 2014 7:22:59 AM
1399461836,10,1,May 7, 2014 7:23:57 AM
1399461837,10,0,May 7, 2014 7:23:57 AM
1399461838,10,0,May 7, 2014 7:23:59 AM
1399461839,10,1,May 7, 2014 7:23:59 AM
1399461844,10,1,May 7, 2014 7:24:05 AM
1399461845,10,0,May 7, 2014 7:24:05 AM
1399461846,10,0,May 7, 2014 7:24:07 AM
1399461847,10,1,May 7, 2014 7:24:07 AM
1399461860,10,1,May 7, 2014 7:24:21 AM
1399461861,10,0,May 7, 2014 7:24:21 AM
1399461865,10,0,May 7, 2014 7:24:26 AM
1399461866,10,1,May 7, 2014 7:24:26 AM
1399463234,10,1,May 7, 2014 7:47:15 AM
1399463235,10,0,May 7, 2014 7:47:15 AM
1399463299,10,0,May 7, 2014 7:48:20 AM
1399463300,10,1,May 7, 2014 7:48:20 AM
1399463301,10,1,May 7, 2014 7:48:22 AM
1399463302,10,0,May 7, 2014 7:48:22 AM
1399463396,10,0,May 7, 2014 7:49:57 AM
1399463397,10,1,May 7, 2014 7:49:57 AM
1399463398,10,1,May 7, 2014 7:49:59 AM
1399463399,10,0,May 7, 2014 7:49:59 AM
1399463604,10,0,May 7, 2014 7:53:25 AM
1399463605,10,1,May 7, 2014 7:53:25 AM
1399463620,10,1,May 7, 2014 7:53:41 AM
1399463621,10,0,May 7, 2014 7:53:41 AM
1399463634,10,0,May 7, 2014 7:53:55 AM
1399463635,10,1,May 7, 2014 7:53:55 AM
1399464629,10,1,May 7, 2014 8:10:30 AM
1399464630,10,0,May 7, 2014 8:10:30 AM
1399464703,10,0,May 7, 2014 8:11:44 AM
1399464704,10,1,May 7, 2014 8:11:44 AM
1399464705,10,1,May 7, 2014 8:11:46 AM
1399464706,10,0,May 7, 2014 8:11:46 AM
1399464726,10,0,May 7, 2014 8:12:07 AM
1399464727,10,1,May 7, 2014 8:12:07 AM
1399464727,10,1,May 7, 2014 8:12:08 AM
1399464728,10,0,May 7, 2014 8:12:08 AM
1399464799,10,0,May 7, 2014 8:13:20 AM
1399464800,10,1,May 7, 2014 8:13:20 AM
1399464803,10,1,May 7, 2014 8:13:24 AM
1399464804,10,0,May 7, 2014 8:13:24 AM
1399464898,10,0,May 7, 2014 8:14:59 AM
1399464899,10,1,May 7, 2014 8:14:59 AM
1399465212,10,1,May 7, 2014 8:20:13 AM
1399465213,10,0,May 7, 2014 8:20:13 AM
1399465291,10,0,May 7, 2014 8:21:32 AM
1399465292,10,1,May 7, 2014 8:21:32 AM
1399465310,10,1,May 7, 2014 8:21:51 AM
1399465311,10,0,May 7, 2014 8:21:51 AM
1399465390,10,0,May 7, 2014 8:23:11 AM
1399465391,10,1,May 7, 2014 8:23:11 AM
1399468440,10,1,May 7, 2014 9:14:01 AM
1399468441,10,0,May 7, 2014 9:14:01 AM
1399468473,10,0,May 7, 2014 9:14:34 AM
1399468474,10,1,May 7, 2014 9:14:34 AM
1399468538,10,1,May 7, 2014 9:15:39 AM
1399468539,10,0,May 7, 2014 9:15:39 AM
1399468572,10,0,May 7, 2014 9:16:13 AM
1399468573,10,1,May 7, 2014 9:16:13 AM
1399470855,10,1,May 7, 2014 9:54:16 AM
1399470856,10,0,May 7, 2014 9:54:16 AM
1399472519,10,0,May 7, 2014 10:22:00 AM
1399472520,10,1,May 7, 2014 10:22:00 AM
1399472527,10,1,May 7, 2014 10:22:08 AM
1399472528,10,0,May 7, 2014 10:22:08 AM
1399472558,10,0,May 7, 2014 10:22:39 AM
1399472559,10,1,May 7, 2014 10:22:39 AM
1399472625,10,1,May 7, 2014 10:23:46 AM
1399472626,10,0,May 7, 2014 10:23:46 AM
1399472656,10,0,May 7, 2014 10:24:17 AM
1399472657,10,1,May 7, 2014 10:24:17 AM
1399472829,10,1,May 7, 2014 10:27:10 AM
1399472830,10,0,May 7, 2014 10:27:10 AM
1399474170,10,0,May 7, 2014 10:49:31 AM
1399474171,10,1,May 7, 2014 10:49:31 AM
1399474378,10,1,May 7, 2014 10:52:59 AM
1399474379,10,0,May 7, 2014 10:52:59 AM
1399474384,10,0,May 7, 2014 10:53:05 AM
1399474385,10,1,May 7, 2014 10:53:05 AM
1399474476,10,1,May 7, 2014 10:54:37 AM
1399474477,10,0,May 7, 2014 10:54:37 AM
1399474484,10,0,May 7, 2014 10:54:45 AM
1399474485,10,1,May 7, 2014 10:54:45 AM
1399475921,10,1,May 7, 2014 11:18:42 AM
1399475922,10,0,May 7, 2014 11:18:42 AM
1399476051,10,0,May 7, 2014 11:20:52 AM
1399476052,10,1,May 7, 2014 11:20:52 AM
1399542819,10,1,May 8, 2014 5:53:40 AM
1399542820,10,0,May 8, 2014 5:53:40 AM
1399881167,10,0,May 12, 2014 3:52:48 PM
1399881168,10,1,May 12, 2014 3:52:48 PM
1399882173,10,1,May 12, 2014 4:09:34 PM
1399882174,10,0,May 12, 2014 4:09:34 PM
1399891463,10,0,May 12, 2014 6:44:24 PM
1399891464,10,1,May 12, 2014 6:44:24 PM
1399891471,10,1,May 12, 2014 6:44:32 PM
1399891472,10,0,May 12, 2014 6:44:32 PM
1399909808,10,0,May 12, 2014 11:50:09 PM
1399909809,10,1,May 12, 2014 11:50:09 PM
1399961926,10,1,May 13, 2014 2:18:47 AM
1399961927,10,0,May 13, 2014 2:18:47 AM
1399999584,10,0,May 13, 2014 12:46:25 AM
1399999585,10,1,May 13, 2014 12:46:25 AM
1400050957,10,1,May 14, 2014 3:02:38 PM
1400050958,10,0,May 14, 2014 3:02:38 PM
1400050976,10,0,May 14, 2014 3:02:57 PM
1400050977,10,1,May 14, 2014 3:02:57 PM
1400051049,10,1,May 14, 2014 3:04:10 PM
1400051050,10,0,May 14, 2014 3:04:10 PM
1400056433,10,0,May 14, 2014 4:33:54 PM
1400056434,10,1,May 14, 2014 4:33:54 PM
1400061831,10,1,May 14, 2014 6:03:52 PM
1400061832,10,0,May 14, 2014 6:03:52 PM
1400061851,10,0,May 14, 2014 6:04:12 PM
1400061852,10,1,May 14, 2014 6:04:12 PM
1400061889,10,1,May 14, 2014 6:04:50 PM
1400061890,10,0,May 14, 2014 6:04:50 PM
1400072697,10,0,May 14, 2014 9:04:58 AM
1400072698,10,1,May 14, 2014 9:04:58 AM
1400072862,10,1,May 14, 2014 9:07:43 AM
1400072863,10,0,May 14, 2014 9:07:43 AM
1400072927,10,0,May 14, 2014 9:08:48 AM
1400072928,10,1,May 14, 2014 9:08:48 AM
1400076794,10,1,May 14, 2014 10:13:15 PM
1400076795,10,0,May 14, 2014 10:13:15 PM
1400076804,10,0,May 14, 2014 10:13:25 PM
1400076805,10,1,May 14, 2014 10:13:25 PM
1400076819,10,1,May 14, 2014 10:13:40 PM
1400076820,10,0,May 14, 2014 10:13:40 PM
1400130878,10,0,May 15, 2014 1:14:39 AM
1400130879,10,1,May 15, 2014 1:14:39 AM
1400130892,10,1,May 15, 2014 1:14:53 AM
1400130893,10,0,May 15, 2014 1:14:53 AM
1403010053,10,0,Jun 17, 2014 9:00:54 AM
1403010054,10,1,Jun 17, 2014 9:00:54 AM
1403010452,10,1,Jun 17, 2014 9:07:33 AM
1403010453,10,0,Jun 17, 2014 9:07:33 AM
1403010453,10,0,Jun 17, 2014 9:07:34 AM
1403010454,10,1,Jun 17, 2014 9:07:34 AM
1403010930,10,1,Jun 17, 2014 9:15:31 AM
1403010931,10,0,Jun 17, 2014 9:15:31 AM
1403010931,10,0,Jun 17, 2014 9:15:32 AM
1403010932,10,1,Jun 17, 2014 9:15:32 AM
1403011205,10,1,Jun 17, 2014 9:20:06 AM
1403011206,10,0,Jun 17, 2014 9:20:06 AM
1403011206,10,0,Jun 17, 2014 9:20:07 AM
1403011207,10,1,Jun 17, 2014 9:20:07 AM
1403015493,10,1,Jun 17, 2014 10:31:34 AM
1403015494,10,0,Jun 17, 2014 10:31:34 AM
1403015494,10,0,Jun 17, 2014 10:31:35 AM
1403015495,10,1,Jun 17, 2014 10:31:35 AM
1403017039,10,1,Jun 17, 2014 10:57:20 AM
1403017040,10,0,Jun 17, 2014 10:57:20 AM
1403017607,10,0,Jun 17, 2014 11:06:48 AM
1403017608,10,1,Jun 17, 2014 11:06:48 AM
1403017608,10,1,Jun 17, 2014 11:06:49 AM
1403017609,10,0,Jun 17, 2014 11:06:49 AM
1403018678,10,0,Jun 17, 2014 11:24:39 AM
1403018679,10,1,Jun 17, 2014 11:24:39 AM
1403022551,10,1,Jun 17, 2014 12:29:12 PM
1403022552,10,0,Jun 17, 2014 12:29:12 PM
1403022552,10,0,Jun 17, 2014 12:29:13 PM
1403022553,10,1,Jun 17, 2014 12:29:13 PM
1403067618,10,1,Jun 18, 2014 1:00:19 PM
1403067619,10,0,Jun 18, 2014 1:00:19 PM
1403067619,10,0,Jun 18, 2014 1:00:20 PM
1403067620,10,1,Jun 18, 2014 1:00:20 PM
1403067620,10,1,Jun 18, 2014 1:00:21 PM
1403067621,10,0,Jun 18, 2014 1:00:21 PM
1403067626,10,0,Jun 18, 2014 1:00:27 PM
1403067627,10,1,Jun 18, 2014 1:00:27 PM
1403067919,10,1,Jun 18, 2014 1:05:20 PM
1403067920,10,0,Jun 18, 2014 1:05:20 PM
1403067920,10,0,Jun 18, 2014 1:05:21 PM
1403067921,10,1,Jun 18, 2014 1:05:21 PM
1403068246,10,1,Jun 18, 2014 1:10:47 PM
1403068247,10,0,Jun 18, 2014 1:10:47 PM
1403068247,10,0,Jun 18, 2014 1:10:48 PM
1403068248,10,1,Jun 18, 2014 1:10:48 PM
1403068301,10,1,Jun 18, 2014 1:11:42 PM
1403068302,10,0,Jun 18, 2014 1:11:42 PM
1403068302,10,0,Jun 18, 2014 1:11:43 PM
1403068303,10,1,Jun 18, 2014 1:11:43 PM
1403068412,10,1,Jun 18, 2014 1:13:33 PM
1403068413,10,0,Jun 18, 2014 1:13:33 PM
1403068431,10,0,Jun 18, 2014 1:13:52 PM
1403068432,10,1,Jun 18, 2014 1:13:52 PM
1403068518,10,1,Jun 18, 2014 1:15:19 PM
1403068519,10,0,Jun 18, 2014 1:15:19 PM
1403068519,10,0,Jun 18, 2014 1:15:20 PM
1403068520,10,1,Jun 18, 2014 1:15:20 PM
1403068605,10,1,Jun 18, 2014 1:16:46 PM
1403068606,10,0,Jun 18, 2014 1:16:46 PM
1403068606,10,0,Jun 18, 2014 1:16:47 PM
1403068607,10,1,Jun 18, 2014 1:16:47 PM
1403068750,10,1,Jun 18, 2014 1:19:11 PM
1403068751,10,0,Jun 18, 2014 1:19:11 PM
1403068751,10,0,Jun 18, 2014 1:19:12 PM
1403068752,10,1,Jun 18, 2014 1:19:12 PM
1403068871,10,1,Jun 18, 2014 1:21:12 PM
1403068872,10,0,Jun 18, 2014 1:21:12 PM
1403068887,10,0,Jun 18, 2014 1:21:28 PM
1403068888,10,1,Jun 18, 2014 1:21:28 PM
1403068972,10,1,Jun 18, 2014 1:22:53 PM
1403068973,10,0,Jun 18, 2014 1:22:53 PM
1403068973,10,0,Jun 18, 2014 1:22:54 PM
1403068974,10,1,Jun 18, 2014 1:22:54 PM
1403070510,10,1,Jun 18, 2014 1:48:31 PM
1403070511,10,0,Jun 18, 2014 1:48:31 PM
1403070516,10,0,Jun 18, 2014 1:48:37 PM
1403070517,10,1,Jun 18, 2014 1:48:37 PM
1403070524,10,1,Jun 18, 2014 1:48:45 PM
1403070525,10,0,Jun 18, 2014 1:48:45 PM
1403070553,10,0,Jun 18, 2014 1:49:14 PM
1403070554,10,1,Jun 18, 2014 1:49:14 PM
1403070559,10,1,Jun 18, 2014 1:49:20 PM
1403070560,10,0,Jun 18, 2014 1:49:20 PM
1403070686,10,0,Jun 18, 2014 1:51:27 PM
1403070687,10,1,Jun 18, 2014 1:51:27 PM
1403070699,10,1,Jun 18, 2014 1:51:40 PM
1403070700,10,0,Jun 18, 2014 1:51:40 PM
1403070707,10,0,Jun 18, 2014 1:51:48 PM
1403070708,10,1,Jun 18, 2014 1:51:48 PM
1403070720,10,1,Jun 18, 2014 1:52:01 PM
1403070721,10,0,Jun 18, 2014 1:52:01 PM
1403070731,10,0,Jun 18, 2014 1:52:12 PM
1403070732,10,1,Jun 18, 2014 1:52:12 PM
1403070795,10,1,Jun 18, 2014 1:53:16 PM
1403070796,10,0,Jun 18, 2014 1:53:16 PM
1403070799,10,0,Jun 18, 2014 1:53:20 PM
1403070800,10,1,Jun 18, 2014 1:53:20 PM
1403070817,10,1,Jun 18, 2014 1:53:38 PM
1403070818,10,0,Jun 18, 2014 1:53:38 PM
1403070822,10,0,Jun 18, 2014 1:53:43 PM
1403070823,10,1,Jun 18, 2014 1:53:43 PM
1403070846,10,1,Jun 18, 2014 1:54:07 PM
1403070847,10,0,Jun 18, 2014 1:54:07 PM
1403070850,10,0,Jun 18, 2014 1:54:11 PM
1403070851,10,1,Jun 18, 2014 1:54:11 PM
1403070864,10,1,Jun 18, 2014 1:54:25 PM
1403070865,10,0,Jun 18, 2014 1:54:25 PM
1403070865,10,0,Jun 18, 2014 1:54:26 PM
1403070866,10,1,Jun 18, 2014 1:54:26 PM
1403070884,10,1,Jun 18, 2014 1:54:45 PM
1403070885,10,0,Jun 18, 2014 1:54:45 PM
1403070896,10,0,Jun 18, 2014 1:54:57 PM
1403070897,10,1,Jun 18, 2014 1:54:57 PM
1403070929,10,1,Jun 18, 2014 1:55:30 PM
1403070930,10,0,Jun 18, 2014 1:55:30 PM
1403070935,10,0,Jun 18, 2014 1:55:36 PM
1403070936,10,1,Jun 18, 2014 1:55:36 PM
1403070997,10,1,Jun 18, 2014 1:56:38 PM
1403070998,10,0,Jun 18, 2014 1:56:38 PM
1403071000,10,0,Jun 18, 2014 1:56:41 PM
1403071001,10,1,Jun 18, 2014 1:56:41 PM
1403071001,10,1,Jun 18, 2014 1:56:42 PM
1403071002,10,0,Jun 18, 2014 1:56:42 PM
1403071009,10,0,Jun 18, 2014 1:56:50 PM
1403071010,10,1,Jun 18, 2014 1:56:50 PM
1403071048,10,1,Jun 18, 2014 1:57:29 PM
1403071049,10,0,Jun 18, 2014 1:57:29 PM
1403071054,10,0,Jun 18, 2014 1:57:35 PM
1403071055,10,1,Jun 18, 2014 1:57:35 PM
1403071086,10,1,Jun 18, 2014 1:58:07 PM
1403071087,10,0,Jun 18, 2014 1:58:07 PM
1403071087,10,0,Jun 18, 2014 1:58:08 PM
1403071088,10,1,Jun 18, 2014 1:58:08 PM
1403071936,10,1,Jun 18, 2014 2:12:17 PM
1403071937,10,0,Jun 18, 2014 2:12:17 PM
1403071970,10,0,Jun 18, 2014 2:12:51 PM
1403071971,10,1,Jun 18, 2014 2:12:51 PM
1403072005,10,1,Jun 18, 2014 2:13:26 PM
1403072006,10,0,Jun 18, 2014 2:13:26 PM
1403072030,10,0,Jun 18, 2014 2:13:51 PM
1403072031,10,1,Jun 18, 2014 2:13:51 PM
1403072085,10,1,Jun 18, 2014 2:14:46 PM
1403072086,10,0,Jun 18, 2014 2:14:46 PM
1403072091,10,0,Jun 18, 2014 2:14:52 PM
1403072092,10,1,Jun 18, 2014 2:14:52 PM
1403072243,10,1,Jun 18, 2014 2:17:24 PM
1403072244,10,0,Jun 18, 2014 2:17:24 PM
1403072266,10,0,Jun 18, 2014 2:17:47 PM
1403072267,10,1,Jun 18, 2014 2:17:47 PM
1403072388,10,1,Jun 18, 2014 2:19:49 PM
1403072389,10,0,Jun 18, 2014 2:19:49 PM
1403072389,10,0,Jun 18, 2014 2:19:50 PM
1403072390,10,1,Jun 18, 2014 2:19:50 PM
1403072479,10,1,Jun 18, 2014 2:21:20 PM
1403072480,10,0,Jun 18, 2014 2:21:20 PM
1403072481,10,0,Jun 18, 2014 2:21:22 PM
1403072482,10,1,Jun 18, 2014 2:21:22 PM
1403072544,10,1,Jun 18, 2014 2:22:25 PM
1403072545,10,0,Jun 18, 2014 2:22:25 PM
1403072546,10,0,Jun 18, 2014 2:22:27 PM
1403072547,10,1,Jun 18, 2014 2:22:27 PM
1403072584,10,1,Jun 18, 2014 2:23:05 PM
1403072585,10,0,Jun 18, 2014 2:23:05 PM
1403072586,10,0,Jun 18, 2014 2:23:07 PM
1403072587,10,1,Jun 18, 2014 2:23:07 PM
1403072704,10,1,Jun 18, 2014 2:25:05 PM
1403072705,10,0,Jun 18, 2014 2:25:05 PM
1403072705,10,0,Jun 18, 2014 2:25:06 PM
1403072706,10,1,Jun 18, 2014 2:25:06 PM
1403072855,10,1,Jun 18, 2014 2:27:36 PM
1403072856,10,0,Jun 18, 2014 2:27:36 PM
1403072871,10,0,Jun 18, 2014 2:27:52 PM
1403072872,10,1,Jun 18, 2014 2:27:52 PM
1403072874,10,1,Jun 18, 2014 2:27:55 PM
1403072875,10,0,Jun 18, 2014 2:27:55 PM
1403072876,10,0,Jun 18, 2014 2:27:57 PM
1403072877,10,1,Jun 18, 2014 2:27:57 PM
1403072996,10,1,Jun 18, 2014 2:29:57 PM
1403072997,10,0,Jun 18, 2014 2:29:57 PM
1403073006,10,0,Jun 18, 2014 2:30:07 PM
1403073007,10,1,Jun 18, 2014 2:30:07 PM
1403073131,10,1,Jun 18, 2014 2:32:12 PM
1403073132,10,0,Jun 18, 2014 2:32:12 PM
1403073132,10,0,Jun 18, 2014 2:32:13 PM
1403073133,10,1,Jun 18, 2014 2:32:13 PM
1403073254,10,1,Jun 18, 2014 2:34:15 PM
1403073255,10,0,Jun 18, 2014 2:34:15 PM
